Date,Type,Order,Size,Price,SL,TP,Profit,Balance
2016.05.04 00:00,buy limit,1,5,44.2,43.32,46.41,0,100000
2016.05.04 00:02,buy,1,5,44.2,43.32,46.41,0,100000
2016.05.05 00:00,close,1,5,44.42,43.32,46.41,108.3,100108.3
2016.05.05 00:00,buy limit,2,5,44.42,43.54,46.64,0,100108.3
2016.05.05 05:28,buy,2,5,44.42,43.54,46.64,0,100108.3
2016.05.06 00:00,close,2,5,44.87,43.54,46.64,223.3,100331.6
2016.05.06 00:00,buy limit,3,5,44.87,43.98,47.11,0,100331.6
2016.05.06 00:01,buy,3,5,44.87,43.98,47.11,0,100331.6
2016.05.06 05:41,s/l,3,5,43.98,43.98,47.11,-445,99886.6
2016.05.09 00:00,buy limit,4,5,45.6,44.69,47.88,0,99886.6
2016.05.09 07:27,buy,4,5,45.6,44.69,47.88,0,99886.6
2016.05.09 11:49,s/l,4,5,44.69,44.69,47.88,-455,99431.6
2016.05.10 00:00,buy limit,5,5,43.66,42.79,45.84,0,99431.6
2016.05.10 05:01,buy,5,5,43.66,42.79,45.84,0,99431.6
2016.05.11 00:00,close,5,5,45.15,42.79,45.84,743.3,100174.9
2016.05.11 00:00,buy limit,6,5,45.15,44.25,47.41,0,100174.9
2016.05.11 00:02,buy,6,5,45.15,44.25,47.41,0,100174.9
2016.05.12 00:00,close,6,5,46.61,44.25,47.41,728.3,100903.2
2016.05.12 00:00,buy limit,7,5,46.61,45.68,48.94,0,100903.2
2016.05.12 00:04,buy,7,5,46.61,45.68,48.94,0,100903.2
2016.05.13 00:00,close,7,5,47.06,45.68,48.94,223.3,101126.5
2016.05.13 00:00,buy limit,8,5,47.06,46.12,49.41,0,101126.5
2016.05.13 07:04,buy,8,5,47.06,46.12,49.41,0,101126.5
2016.05.16 00:00,buy limit,9,5,46.88,45.95,49.22,0,101126.5
2016.05.16 05:27,buy,9,5,46.88,45.95,49.22,0,101126.5
2016.05.17 00:00,close,8,5,48.54,46.12,49.41,733.2,101859.7
2016.05.17 00:00,buy limit,10,5,48.54,47.57,50.97,0,101859.7
2016.05.17 00:04,buy,10,5,48.54,47.57,50.97,0,101859.7
2016.05.17 15:16,t/p,9,5,49.22,45.95,49.22,1168.3,103028
2016.05.18 00:00,close,10,5,49.08,47.57,50.97,268.3,103296.3
2016.05.18 00:00,buy limit,11,5,49.08,48.1,51.53,0,103296.3
2016.05.18 10:37,buy,11,5,49.08,48.1,51.53,0,103296.3
2016.05.19 00:00,buy limit,12,5,48.44,47.48,50.86,0,103296.3
2016.05.19 00:01,buy,12,5,48.44,47.48,50.86,0,103296.3
2016.05.19 00:51,s/l,11,5,48.1,48.1,51.53,-491.7,102804.6
2016.05.19 02:29,s/l,12,5,47.48,47.48,50.86,-480,102324.6
2016.05.20 00:00,buy limit,13,5,48.73,47.76,51.17,0,102324.6
2016.05.20 10:58,buy,13,5,48.73,47.76,51.17,0,102324.6
2016.05.23 00:00,buy limit,14,5,48.54,47.57,50.97,0,102324.6
2016.05.23 00:04,buy,14,5,48.54,47.57,50.97,0,102324.6
2016.05.23 11:43,s/l,13,5,47.76,47.76,51.17,-490.1,101834.5
2016.05.23 12:46,s/l,14,5,47.57,47.57,50.97,-485,101349.5
2016.05.24 00:00,buy limit,15,5,48.15,47.19,50.56,0,101349.5
2016.05.24 00:04,buy,15,5,48.15,47.19,50.56,0,101349.5
2016.05.25 00:00,close,15,5,49.15,47.19,50.56,498.3,101847.8
2016.05.25 00:00,buy limit,16,5,49.15,48.17,51.61,0,101847.8
2016.05.25 00:04,buy,16,5,49.15,48.17,51.61,0,101847.8
2016.05.26 00:00,close,16,5,49.78,48.17,51.61,313.3,102161.1
2016.05.26 00:00,buy limit,17,5,49.78,48.79,52.27,0,102161.1
2016.05.26 11:32,buy,17,5,49.78,48.79,52.27,0,102161.1
2016.05.27 00:00,buy limit,18,5,49.49,48.51,51.96,0,102161.1
2016.05.27 00:02,buy,18,5,49.49,48.51,51.96,0,102161.1
2016.05.30 00:00,buy limit,19,5,49.77,48.78,52.26,0,102161.1
2016.05.30 02:24,buy,19,5,49.77,48.78,52.26,0,102161.1
2016.05.31 00:00,close,17,5,49.8,48.79,52.27,1.5,102162.6
2016.05.31 00:00,close,18,5,49.8,48.51,51.96,148.2,102310.8
2016.05.31 00:00,buy limit,20,5,49.8,48.81,52.29,0,102310.8
2016.05.31 07:57,buy,20,5,49.8,48.81,52.29,0,102310.8
2016.06.01 00:00,buy limit,21,5,48.97,48,51.42,0,102310.8
2016.06.01 00:01,buy,21,5,48.97,48,51.42,0,102310.8
2016.06.01 00:20,s/l,20,5,48.81,48.81,52.29,-496.7,101814.1
2016.06.01 00:24,s/l,19,5,48.78,48.78,52.26,-498.4,101315.7
2016.06.01 05:33,s/l,21,5,48,48,51.42,-485,100830.7
2016.06.02 00:00,buy limit,22,5,49.05,48.07,51.5,0,100830.7
2016.06.02 00:01,buy,22,5,49.05,48.07,51.5,0,100830.7
2016.06.03 00:00,close,22,5,49.28,48.07,51.5,113.3,100944
2016.06.03 00:00,buy limit,23,5,49.28,48.3,51.74,0,100944
2016.06.03 10:30,buy,23,5,49.28,48.3,51.74,0,100944
2016.06.06 00:00,buy limit,24,5,49.2,48.22,51.66,0,100944
2016.06.06 00:12,buy,24,5,49.2,48.22,51.66,0,100944
2016.06.07 00:00,close,23,5,50.01,48.3,51.74,358.2,101302.2
2016.06.07 00:00,buy limit,25,5,50.01,49.01,52.51,0,101302.2
2016.06.07 00:07,buy,25,5,50.01,49.01,52.51,0,101302.2
2016.06.08 00:00,close,24,5,50.79,48.22,51.66,791.6,102093.8
2016.06.08 00:00,buy limit,26,5,50.79,49.78,53.33,0,102093.8
2016.06.08 05:15,buy,26,5,50.79,49.78,53.33,0,102093.8
2016.06.09 00:00,close,25,5,51.89,49.01,52.51,936.6,103030.4
2016.06.09 00:00,buy limit,27,5,51.89,50.86,54.48,0,103030.4
2016.06.09 03:20,buy,27,5,51.89,50.86,54.48,0,103030.4
2016.06.09 15:26,s/l,27,5,50.86,50.86,54.48,-515,102515.4
2016.06.10 00:00,close,26,5,50.95,49.78,53.33,76.6,102592
2016.06.10 00:00,buy limit,28,5,50.95,49.94,53.5,0,102592
2016.06.10 03:10,buy,28,5,50.95,49.94,53.5,0,102592
2016.06.10 14:30,s/l,28,5,49.94,49.94,53.5,-505,102087
2016.06.13 00:00,buy limit,29,5,49.38,48.4,51.85,0,102087
2016.06.13 10:35,buy,29,5,49.38,48.4,51.85,0,102087
2016.06.14 00:00,buy limit,30,5,49.07,48.09,51.52,0,102087
2016.06.14 03:25,buy,30,5,49.07,48.09,51.52,0,102087
2016.06.14 15:41,s/l,29,5,48.4,48.4,51.85,-491.7,101595.3
2016.06.15 00:00,buy limit,31,5,48.4,47.44,50.82,0,101595.3
2016.06.15 11:34,buy,31,5,48.4,47.44,50.82,0,101595.3
2016.06.15 14:57,s/l,30,5,48.09,48.09,51.52,-491.7,101103.6
2016.06.16 00:00,buy limit,32,5,47.93,46.98,50.33,0,101103.6
2016.06.16 03:26,buy,32,5,47.93,46.98,50.33,0,101103.6
2016.06.16 10:43,s/l,31,5,47.44,47.44,50.82,-481.7,100621.9
2016.06.16 14:26,s/l,32,5,46.98,46.98,50.33,-475,100146.9
2016.06.17 00:00,buy limit,33,5,46.52,45.59,48.85,0,100146.9
2016.06.17 05:23,buy,33,5,46.52,45.59,48.85,0,100146.9
2016.06.17 15:54,t/p,33,5,48.85,45.59,48.85,1165,101311.9
2016.06.20 00:00,buy limit,34,5,48.9,47.93,51.34,0,101311.9
2016.06.20 00:40,buy,34,5,48.9,47.93,51.34,0,101311.9
2016.06.21 00:00,close,34,5,49.79,47.93,51.34,443.3,101755.2
2016.06.21 00:00,buy limit,35,5,49.79,48.8,52.28,0,101755.2
2016.06.21 00:01,buy,35,5,49.79,48.8,52.28,0,101755.2
2016.06.22 00:00,close,35,5,50.25,48.8,52.28,228.3,101983.5
2016.06.22 00:00,buy limit,36,5,50.25,49.25,52.76,0,101983.5
2016.06.22 03:48,buy,36,5,50.25,49.25,52.76,0,101983.5
2016.06.22 14:23,s/l,36,5,49.25,49.25,52.76,-500,101483.5
2016.06.23 00:00,buy limit,37,5,49.32,48.34,51.79,0,101483.5
2016.06.23 05:18,buy,37,5,49.32,48.34,51.79,0,101483.5
2016.06.24 00:00,close,37,5,50.48,48.34,51.79,578.3,102061.8
2016.06.24 00:00,buy limit,38,5,50.48,49.48,53,0,102061.8
2016.06.24 00:05,buy,38,5,50.48,49.48,53,0,102061.8
2016.06.24 07:37,s/l,38,5,49.48,49.48,53,-500,101561.8
2016.06.27 00:00,buy limit,39,5,47.92,46.97,50.32,0,101561.8
2016.06.27 02:31,buy,39,5,47.92,46.97,50.32,0,101561.8
2016.06.27 11:33,s/l,39,5,46.97,46.97,50.32,-475,101086.8
2016.06.28 00:00,buy limit,40,5,46.8,45.87,49.14,0,101086.8
2016.06.28 05:52,buy,40,5,46.8,45.87,49.14,0,101086.8
2016.06.29 00:00,close,40,5,48.31,45.87,49.14,753.3,101840.1
2016.06.29 00:00,buy limit,41,5,48.31,47.35,50.73,0,101840.1
2016.06.29 05:47,buy,41,5,48.31,47.35,50.73,0,101840.1
2016.06.30 00:00,close,41,5,49.83,47.35,50.73,758.3,102598.4
2016.06.30 00:00,buy limit,42,5,49.83,48.84,52.32,0,102598.4
2016.06.30 00:24,buy,42,5,49.83,48.84,52.32,0,102598.4
2016.06.30 14:51,s/l,42,5,48.84,48.84,52.32,-495,102103.4
2016.07.01 00:00,buy limit,43,5,48.65,47.68,51.08,0,102103.4
2016.07.01 00:04,buy,43,5,48.65,47.68,51.08,0,102103.4
2016.07.04 00:00,close,43,5,49.49,47.68,51.08,414.9,102518.3
2016.07.04 00:00,buy limit,44,5,49.49,48.51,51.96,0,102518.3
2016.07.04 07:49,buy,44,5,49.49,48.51,51.96,0,102518.3
2016.07.05 00:00,buy limit,45,5,49.08,48.1,51.53,0,102518.3
2016.07.05 00:06,buy,45,5,49.08,48.1,51.53,0,102518.3
2016.07.05 07:20,s/l,44,5,48.51,48.51,51.96,-491.7,102026.6
2016.07.05 10:46,s/l,45,5,48.1,48.1,51.53,-490,101536.6
2016.07.06 00:00,buy limit,46,5,47.18,46.24,49.54,0,101536.6
2016.07.06 00:01,buy,46,5,47.18,46.24,49.54,0,101536.6
2016.07.07 00:00,close,46,5,48.25,46.24,49.54,533.3,102069.9
2016.07.07 00:00,buy limit,47,5,48.25,47.29,50.66,0,102069.9
2016.07.07 02:58,buy,47,5,48.25,47.29,50.66,0,102069.9
2016.07.07 10:46,s/l,47,5,47.29,47.29,50.66,-480,101589.9
2016.07.08 00:00,buy limit,48,5,45.66,44.75,47.94,0,101589.9
2016.07.08 14:35,buy,48,5,45.66,44.75,47.94,0,101589.9
2016.07.11 00:00,buy limit,49,5,45.58,44.67,47.86,0,101589.9
2016.07.11 11:32,buy,49,5,45.58,44.67,47.86,0,101589.9
2016.07.12 00:00,buy limit,50,5,45.15,44.25,47.41,0,101589.9
2016.07.12 05:51,buy,50,5,45.15,44.25,47.41,0,101589.9
2016.07.12 15:41,t/p,50,5,47.41,44.25,47.41,1130,102719.9
2016.07.13 00:00,close,48,5,47.16,44.75,47.94,741.5,103461.4
2016.07.13 00:00,buy limit,51,5,47.16,46.22,49.52,0,103461.4
2016.07.13 00:10,buy,51,5,47.16,46.22,49.52,0,103461.4
2016.07.13 11:08,s/l,51,5,46.22,46.22,49.52,-470,102991.4
2016.07.14 00:00,close,49,5,45.74,44.67,47.86,74.9,103066.3
2016.07.14 00:00,buy limit,52,5,45.74,44.83,48.03,0,103066.3
2016.07.14 00:15,buy,52,5,45.74,44.83,48.03,0,103066.3
2016.07.15 00:00,close,52,5,46.15,44.83,48.03,203.3,103269.6
2016.07.15 00:00,buy limit,53,5,46.15,45.23,48.46,0,103269.6
2016.07.15 00:04,buy,53,5,46.15,45.23,48.46,0,103269.6
2016.07.18 00:00,close,53,5,46.78,45.23,48.46,309.9,103579.5
2016.07.18 00:00,buy limit,54,5,46.78,45.85,49.12,0,103579.5
2016.07.18 00:10,buy,54,5,46.78,45.85,49.12,0,103579.5
2016.07.18 14:49,s/l,54,5,45.85,45.85,49.12,-465,103114.5
2016.07.19 00:00,buy limit,55,5,45.93,45.02,48.23,0,103114.5
2016.07.19 10:57,buy,55,5,45.93,45.02,48.23,0,103114.5
2016.07.20 00:00,buy limit,56,5,45.5,44.59,47.77,0,103114.5
2016.07.20 00:01,buy,56,5,45.5,44.59,47.77,0,103114.5
2016.07.20 01:15,s/l,55,5,45.02,45.02,48.23,-456.7,102657.8
2016.07.21 00:00,close,56,5,45.75,44.59,47.77,123.3,102781.1
2016.07.21 00:00,buy limit,57,5,45.75,44.84,48.04,0,102781.1
2016.07.21 10:03,buy,57,5,45.75,44.84,48.04,0,102781.1
2016.07.21 20:27,s/l,57,5,44.84,44.84,48.04,-455,102326.1
2016.07.22 00:00,buy limit,58,5,44.7,43.81,46.93,0,102326.1
2016.07.22 07:43,buy,58,5,44.7,43.81,46.93,0,102326.1
2016.07.25 00:00,buy limit,59,5,44.34,43.46,46.56,0,102326.1
2016.07.25 02:55,buy,59,5,44.34,43.46,46.56,0,102326.1
2016.07.25 11:14,s/l,58,5,43.81,43.81,46.93,-450.1,101876
2016.07.25 14:55,s/l,59,5,43.46,43.46,46.56,-440,101436
2016.07.26 00:00,buy limit,60,5,43.29,42.43,45.45,0,101436
2016.07.26 07:29,buy,60,5,43.29,42.43,45.45,0,101436
2016.07.27 00:00,buy limit,61,5,42.84,41.99,44.98,0,101436
2016.07.27 10:35,buy,61,5,42.84,41.99,44.98,0,101436
2016.07.27 14:24,s/l,60,5,42.43,42.43,45.45,-431.7,101004.3
2016.07.27 15:41,s/l,61,5,41.99,41.99,44.98,-425,100579.3
2016.07.28 00:00,buy limit,62,5,42.17,41.33,44.28,0,100579.3
2016.07.28 07:23,buy,62,5,42.17,41.33,44.28,0,100579.3
2016.07.28 15:48,s/l,62,5,41.33,41.33,44.28,-420,100159.3
2016.07.29 00:00,buy limit,63,5,41.39,40.57,43.46,0,100159.3
2016.07.29 00:02,buy,63,5,41.39,40.57,43.46,0,100159.3
2016.08.01 00:00,close,63,5,41.62,40.57,43.46,109.9,100269.2
2016.08.01 00:00,buy limit,64,5,41.62,40.79,43.7,0,100269.2
2016.08.01 07:31,buy,64,5,41.62,40.79,43.7,0,100269.2
2016.08.01 14:31,s/l,64,5,40.79,40.79,43.7,-415,99854.2
2016.08.02 00:00,buy limit,65,5,40.45,39.65,42.47,0,99854.2
2016.08.02 11:21,buy,65,5,40.45,39.65,42.47,0,99854.2
2016.08.02 15:58,s/l,65,5,39.65,39.65,42.47,-400,99454.2
2016.08.03 00:00,buy limit,66,5,40.12,39.32,42.13,0,99454.2
2016.08.03 00:04,buy,66,5,40.12,39.32,42.13,0,99454.2
2016.08.04 00:00,close,66,5,41.51,39.32,42.13,693.3,100147.5
2016.08.04 00:00,buy limit,67,5,41.51,40.68,43.59,0,100147.5
2016.08.04 00:02,buy,67,5,41.51,40.68,43.59,0,100147.5
2016.08.05 00:00,close,67,5,42.22,40.68,43.59,353.3,100500.8
2016.08.05 00:00,buy limit,68,5,42.22,41.38,44.33,0,100500.8
2016.08.05 00:02,buy,68,5,42.22,41.38,44.33,0,100500.8
2016.08.08 00:00,close,68,5,42.46,41.38,44.33,114.9,100615.7
2016.08.08 00:00,buy limit,69,5,42.46,41.62,44.58,0,100615.7
2016.08.08 05:00,buy,69,5,42.46,41.62,44.58,0,100615.7
2016.08.09 00:00,close,69,5,43.32,41.62,44.58,428.3,101044
2016.08.09 00:00,buy limit,70,5,43.32,42.46,45.49,0,101044
2016.08.09 14:37,buy,70,5,43.32,42.46,45.49,0,101044
2016.08.10 00:00,buy limit,71,5,43.25,42.39,45.41,0,101044
2016.08.10 07:55,buy,71,5,43.25,42.39,45.41,0,101044
2016.08.10 14:53,s/l,70,5,42.46,42.46,45.49,-431.7,100612.3
2016.08.10 15:02,s/l,71,5,42.39,42.39,45.41,-430,100182.3
2016.08.11 00:00,buy limit,72,5,42.12,41.28,44.23,0,100182.3
2016.08.11 00:07,buy,72,5,42.12,41.28,44.23,0,100182.3
2016.08.11 15:35,t/p,72,5,44.23,41.28,44.23,1055,101237.3
2016.08.12 00:00,buy limit,73,5,44.03,43.15,46.23,0,101237.3
2016.08.12 05:09,buy,73,5,44.03,43.15,46.23,0,101237.3
2016.08.15 00:00,close,73,5,45.29,43.15,46.23,624.9,101862.2
2016.08.15 00:00,buy limit,74,5,45.29,44.39,47.55,0,101862.2
2016.08.15 00:05,buy,74,5,45.29,44.39,47.55,0,101862.2
2016.08.16 00:00,close,74,5,46.19,44.39,47.55,448.3,102310.5
2016.08.16 00:00,buy limit,75,5,46.19,45.27,48.5,0,102310.5
2016.08.16 00:09,buy,75,5,46.19,45.27,48.5,0,102310.5
2016.08.17 00:00,close,75,5,46.86,45.27,48.5,333.3,102643.8
2016.08.17 00:00,buy limit,76,5,46.86,45.93,49.2,0,102643.8
2016.08.17 00:04,buy,76,5,46.86,45.93,49.2,0,102643.8
2016.08.18 00:00,close,76,5,47.57,45.93,49.2,353.3,102997.1
2016.08.18 00:00,buy limit,77,5,47.57,46.62,49.95,0,102997.1
2016.08.18 00:11,buy,77,5,47.57,46.62,49.95,0,102997.1
2016.08.19 00:00,close,77,5,48.95,46.62,49.95,688.3,103685.4
2016.08.19 00:00,buy limit,78,5,48.95,47.98,51.4,0,103685.4
2016.08.19 00:04,buy,78,5,48.95,47.98,51.4,0,103685.4
2016.08.22 00:00,buy limit,79,5,48.94,47.97,51.39,0,103685.4
2016.08.22 00:12,buy,79,5,48.94,47.97,51.39,0,103685.4
2016.08.22 11:56,s/l,78,5,47.98,47.98,51.4,-490.1,103195.3
2016.08.22 11:58,s/l,79,5,47.97,47.97,51.39,-485,102710.3
2016.08.23 00:00,buy limit,80,5,47.47,46.53,49.84,0,102710.3
2016.08.23 00:02,buy,80,5,47.47,46.53,49.84,0,102710.3
2016.08.24 00:00,close,80,5,47.69,46.53,49.84,108.3,102818.6
2016.08.24 00:00,buy limit,81,5,47.69,46.74,50.07,0,102818.6
2016.08.24 03:10,buy,81,5,47.69,46.74,50.07,0,102818.6
2016.08.24 15:28,s/l,81,5,46.74,46.74,50.07,-475,102343.6
2016.08.25 00:00,buy limit,82,5,46.96,46.03,49.31,0,102343.6
2016.08.25 00:04,buy,82,5,46.96,46.03,49.31,0,102343.6
2016.08.26 00:00,close,82,5,47.57,46.03,49.31,303.3,102646.9
2016.08.26 00:00,buy limit,83,5,47.57,46.62,49.95,0,102646.9
2016.08.26 14:48,buy,83,5,47.57,46.62,49.95,0,102646.9
2016.08.29 00:00,buy limit,84,5,47.43,46.49,49.8,0,102646.9
2016.08.29 03:00,buy,84,5,47.43,46.49,49.8,0,102646.9
2016.08.30 00:00,buy limit,85,5,47.22,46.28,49.58,0,102646.9
2016.08.30 10:49,buy,85,5,47.22,46.28,49.58,0,102646.9
2016.08.30 15:28,s/l,83,5,46.62,46.62,49.95,-481.8,102165.1
2016.08.30 15:56,s/l,84,5,46.49,46.49,49.8,-471.7,101693.4
2016.08.31 00:00,buy limit,86,5,46.42,45.5,48.74,0,101693.4
2016.08.31 03:10,buy,86,5,46.42,45.5,48.74,0,101693.4
2016.08.31 07:08,s/l,85,5,46.28,46.28,49.58,-471.7,101221.7
2016.08.31 11:53,s/l,86,5,45.5,45.5,48.74,-460,100761.7
2016.09.01 00:00,buy limit,87,5,45.11,44.21,47.37,0,100761.7
2016.09.01 02:57,buy,87,5,45.11,44.21,47.37,0,100761.7
2016.09.01 11:34,s/l,87,5,44.21,44.21,47.37,-450,100311.7
2016.09.02 00:00,buy limit,88,5,43.86,42.99,46.05,0,100311.7
2016.09.02 00:05,buy,88,5,43.86,42.99,46.05,0,100311.7
2016.09.05 00:00,close,88,5,44.48,42.99,46.05,304.9,100616.6
2016.09.05 00:00,buy limit,89,5,44.48,43.59,46.7,0,100616.6
2016.09.05 05:41,buy,89,5,44.48,43.59,46.7,0,100616.6
2016.09.05 15:32,t/p,89,5,46.7,43.59,46.7,1110,101726.6
2016.09.06 00:00,buy limit,90,5,45.43,44.53,47.7,0,101726.6
2016.09.06 07:45,buy,90,5,45.43,44.53,47.7,0,101726.6
2016.09.06 15:12,s/l,90,5,44.53,44.53,47.7,-450,101276.6
2016.09.07 00:00,buy limit,91,5,45.27,44.37,47.53,0,101276.6
2016.09.07 00:08,buy,91,5,45.27,44.37,47.53,0,101276.6
2016.09.08 00:00,close,91,5,46.5,44.37,47.53,613.3,101889.9
2016.09.08 00:00,buy limit,92,5,46.5,45.57,48.82,0,101889.9
2016.09.08 00:12,buy,92,5,46.5,45.57,48.82,0,101889.9
2016.09.09 00:00,close,92,5,47.75,45.57,48.82,623.3,102513.2
2016.09.09 00:00,buy limit,93,5,47.75,46.8,50.14,0,102513.2
2016.09.09 00:12,buy,93,5,47.75,46.8,50.14,0,102513.2
2016.09.09 11:32,s/l,93,5,46.8,46.8,50.14,-475,102038.2
2016.09.12 00:00,buy limit,94,5,46.06,45.14,48.36,0,102038.2
2016.09.12 00:01,buy,94,5,46.06,45.14,48.36,0,102038.2
2016.09.13 00:00,close,94,5,46.52,45.14,48.36,228.3,102266.5
2016.09.13 00:00,buy limit,95,5,46.52,45.59,48.85,0,102266.5
2016.09.13 00:24,buy,95,5,46.52,45.59,48.85,0,102266.5
2016.09.13 14:56,s/l,95,5,45.59,45.59,48.85,-465,101801.5
2016.09.14 00:00,buy limit,96,5,45.48,44.57,47.75,0,101801.5
2016.09.14 07:00,buy,96,5,45.48,44.57,47.75,0,101801.5
2016.09.14 14:28,s/l,96,5,44.57,44.57,47.75,-455,101346.5
2016.09.15 00:00,buy limit,97,5,44.27,43.39,46.48,0,101346.5
2016.09.15 00:03,buy,97,5,44.27,43.39,46.48,0,101346.5
2016.09.16 00:00,close,97,5,44.33,43.39,46.48,28.3,101374.8
2016.09.16 00:00,buy limit,98,5,44.33,43.45,46.55,0,101374.8
2016.09.16 00:15,buy,98,5,44.33,43.45,46.55,0,101374.8
2016.09.16 15:33,s/l,98,5,43.45,43.45,46.55,-440,100934.8
2016.09.19 00:00,buy limit,99,5,43.81,42.94,46,0,100934.8
2016.09.19 15:39,buy,99,5,43.81,42.94,46,0,100934.8
2016.09.20 00:00,buy limit,100,5,43.72,42.85,45.91,0,100934.8
2016.09.20 00:02,buy,100,5,43.72,42.85,45.91,0,100934.8
2016.09.21 00:00,close,99,5,44.63,42.94,46,406.6,101341.4
2016.09.21 00:00,buy limit,101,5,44.63,43.74,46.86,0,101341.4
2016.09.22 00:00,close,100,5,45.7,42.85,45.91,986.6,102328
2016.09.22 00:00,delete,101,5,44.63,43.74,46.86,0,102328
2016.09.22 00:00,buy limit,102,5,45.7,44.79,47.98,0,102328
2016.09.22 05:06,buy,102,5,45.7,44.79,47.98,0,102328
2016.09.23 00:00,close,102,5,46.15,44.79,47.98,223.3,102551.3
2016.09.23 00:00,buy limit,103,5,46.15,45.23,48.46,0,102551.3
2016.09.23 07:15,buy,103,5,46.15,45.23,48.46,0,102551.3
2016.09.23 11:52,s/l,103,5,45.23,45.23,48.46,-460,102091.3
2016.09.26 00:00,buy limit,104,5,44.85,43.96,47.09,0,102091.3
2016.09.26 00:12,buy,104,5,44.85,43.96,47.09,0,102091.3
2016.09.27 00:00,close,104,5,45.78,43.96,47.09,463.3,102554.6
2016.09.27 00:00,buy limit,105,5,45.78,44.87,48.07,0,102554.6
2016.09.27 07:06,buy,105,5,45.78,44.87,48.07,0,102554.6
2016.09.27 14:44,s/l,105,5,44.87,44.87,48.07,-455,102099.6
2016.09.28 00:00,buy limit,106,5,45.24,44.34,47.5,0,102099.6
2016.09.28 00:03,buy,106,5,45.24,44.34,47.5,0,102099.6
2016.09.28 15:44,t/p,106,5,47.5,44.34,47.5,1130,103229.6
2016.09.29 00:00,buy limit,107,5,47.4,46.46,49.77,0,103229.6
2016.09.29 00:03,buy,107,5,47.4,46.46,49.77,0,103229.6
2016.09.30 00:00,close,107,5,48.05,46.46,49.77,323.3,103552.9
2016.09.30 00:00,buy limit,108,5,48.05,47.09,50.45,0,103552.9
2016.09.30 00:02,buy,108,5,48.05,47.09,50.45,0,103552.9
2016.10.03 00:00,close,108,5,48.28,47.09,50.45,109.9,103662.8
2016.10.03 00:00,sell limit,109,5,48.3,49.25,45.87,0,103662.8
2016.10.03 06:47,sell,109,5,48.3,49.25,45.87,0,103662.8
2016.10.03 15:38,s/l,109,5,49.25,49.25,45.87,-475,103187.8
2016.10.04 00:00,sell limit,110,5,48.97,49.93,46.5,0,103187.8
2016.10.04 07:41,sell,110,5,48.97,49.93,46.5,0,103187.8
2016.10.05 00:00,sell limit,111,5,49.6,50.58,47.1,0,103187.8
2016.10.05 06:50,sell,111,5,49.6,50.58,47.1,0,103187.8
2016.10.05 11:04,s/l,110,5,49.93,49.93,46.5,-484.4,102703.4
2016.10.06 00:00,sell limit,112,5,50.02,51.01,47.5,0,102703.4
2016.10.06 07:11,sell,112,5,50.02,51.01,47.5,0,102703.4
2016.10.06 11:47,s/l,111,5,50.58,50.58,47.1,-494.4,102209
2016.10.07 00:00,sell limit,113,5,50.97,51.97,48.4,0,102209
2016.10.07 00:30,sell,113,5,50.97,51.97,48.4,0,102209
2016.10.07 01:30,s/l,112,5,51.01,51.01,47.5,-499.4,101709.6
2016.10.10 00:00,close,113,5,50.03,51.97,48.4,456.8,102166.4
2016.10.10 00:00,sell limit,114,5,50.03,51.02,47.51,0,102166.4
2016.10.10 06:50,sell,114,5,50.03,51.02,47.51,0,102166.4
2016.10.10 11:14,s/l,114,5,51.02,51.02,47.51,-495,101671.4
2016.10.11 00:00,sell limit,115,5,51.54,52.56,48.94,0,101671.4
2016.10.11 00:04,sell,115,5,51.54,52.56,48.94,0,101671.4
2016.10.12 00:00,close,115,5,51.24,52.56,48.94,145.6,101817
2016.10.12 00:00,sell limit,116,5,51.24,52.25,48.66,0,101817
2016.10.12 00:06,sell,116,5,51.24,52.25,48.66,0,101817
2016.10.13 00:00,close,116,5,50.39,52.25,48.66,420.6,102237.6
2016.10.13 00:00,sell limit,117,5,50.39,51.38,47.85,0,102237.6
2016.10.13 11:02,sell,117,5,50.39,51.38,47.85,0,102237.6
2016.10.14 00:00,sell limit,118,5,51,52,48.43,0,102237.6
2016.10.14 00:03,sell,118,5,51,52,48.43,0,102237.6
2016.10.14 05:14,s/l,117,5,51.38,51.38,47.85,-499.4,101738.2
2016.10.17 00:00,close,118,5,50.66,52,48.43,156.8,101895
2016.10.17 00:00,sell limit,119,5,50.66,51.66,48.11,0,101895
2016.10.17 00:05,sell,119,5,50.66,51.66,48.11,0,101895
2016.10.18 00:00,close,119,5,50.48,51.66,48.11,85.6,101980.6
2016.10.18 00:00,sell limit,120,5,50.48,51.47,47.94,0,101980.6
2016.10.18 07:35,sell,120,5,50.48,51.47,47.94,0,101980.6
2016.10.19 00:00,sell limit,121,5,51.17,52.18,48.59,0,101980.6
2016.10.19 02:21,sell,121,5,51.17,52.18,48.59,0,101980.6
2016.10.19 07:31,s/l,120,5,51.47,51.47,47.94,-499.4,101481.2
2016.10.19 15:40,s/l,121,5,52.18,52.18,48.59,-505,100976.2
2016.10.20 00:00,sell limit,122,5,51.61,52.63,49.01,0,100976.2
2016.10.20 00:08,sell,122,5,51.61,52.63,49.01,0,100976.2
2016.10.21 00:00,close,122,5,50.71,52.63,49.01,445.6,101421.8
2016.10.21 00:00,sell limit,123,5,50.71,51.71,48.16,0,101421.8
2016.10.21 10:51,sell,123,5,50.71,51.71,48.16,0,101421.8
