Date,Type,Order,Size,Price,SL,TP,Profit,Balance
2015.08.18 00:00,buy limit,1,5,48.73,47.76,51.17,0,100000
2015.08.18 11:52,buy,1,5,48.73,47.76,51.17,0,100000
2015.08.19 00:00,buy limit,2,5,48.7,47.73,51.13,0,100000
2015.08.19 07:24,buy,2,5,48.7,47.73,51.13,0,100000
2015.08.19 14:28,s/l,1,5,47.76,47.76,51.17,-469.9,99530.1
2015.08.19 14:32,s/l,2,5,47.73,47.73,51.13,-485,99045.1
2015.08.20 00:00,buy limit,3,5,47.25,46.31,49.61,0,99045.1
2015.08.20 07:28,buy,3,5,47.25,46.31,49.61,0,99045.1
2015.08.20 15:44,s/l,3,5,46.31,46.31,49.61,-470,98575.1
2015.08.21 00:00,buy limit,4,5,46.53,45.6,48.86,0,98575.1
2015.08.21 03:41,buy,4,5,46.53,45.6,48.86,0,98575.1
2015.08.21 15:11,s/l,4,5,45.6,45.6,48.86,-465,98110.1
2015.08.24 00:00,buy limit,5,5,45.52,44.61,47.8,0,98110.1
2015.08.24 00:05,buy,5,5,45.52,44.61,47.8,0,98110.1
2015.08.24 07:42,s/l,5,5,44.61,44.61,47.8,-455,97655.1
2015.08.25 00:00,buy limit,6,5,43.1,42.24,45.25,0,97655.1
2015.08.25 05:30,buy,6,5,43.1,42.24,45.25,0,97655.1
2015.08.26 00:00,close,6,5,43.74,42.24,45.25,335.1,97990.2
2015.08.26 00:00,buy limit,7,5,43.74,42.87,45.93,0,97990.2
2015.08.26 00:02,buy,7,5,43.74,42.87,45.93,0,97990.2
2015.08.27 00:00,close,7,5,44.13,42.87,45.93,210.1,98200.3
2015.08.27 00:00,buy limit,8,5,44.13,43.25,46.34,0,98200.3
2015.08.27 05:56,buy,8,5,44.13,43.25,46.34,0,98200.3
2015.08.27 11:01,t/p,8,5,46.34,43.25,46.34,1105,99305.3
2015.08.28 00:00,buy limit,9,5,47.82,46.87,50.21,0,99305.3
2015.08.28 00:03,buy,9,5,47.82,46.87,50.21,0,99305.3
2015.08.28 11:57,t/p,9,5,50.21,46.87,50.21,1195,100500.3
2015.08.31 00:00,buy limit,10,5,50.01,49.01,52.51,0,100500.3
2015.08.31 00:01,buy,10,5,50.01,49.01,52.51,0,100500.3
2015.08.31 05:29,s/l,10,5,49.01,49.01,52.51,-500,100000.3
2015.09.01 00:00,buy limit,11,5,53.15,52.09,55.81,0,100000.3
2015.09.01 03:41,buy,11,5,53.15,52.09,55.81,0,100000.3
2015.09.01 10:34,s/l,11,5,52.09,52.09,55.81,-530,99470.3
2015.09.02 00:00,buy limit,12,5,49.03,48.05,51.48,0,99470.3
2015.09.02 00:02,buy,12,5,49.03,48.05,51.48,0,99470.3
2015.09.02 15:50,t/p,12,5,51.48,48.05,51.48,1225,100695.3
2015.09.03 00:00,buy limit,13,5,51.11,50.09,53.67,0,100695.3
2015.09.03 00:03,buy,13,5,51.11,50.09,53.67,0,100695.3
2015.09.04 00:00,close,13,5,51.4,50.09,53.67,160.1,100855.4
2015.09.04 00:00,buy limit,14,5,51.4,50.38,53.97,0,100855.4
2015.09.04 04:50,buy,14,5,51.4,50.38,53.97,0,100855.4
2015.09.04 19:52,s/l,14,5,50.38,50.38,53.97,-510,100345.4
2015.09.07 00:00,buy limit,15,5,50,49.01,52.5,0,100345.4
2015.09.07 02:07,buy,15,5,50,49.01,52.5,0,100345.4
2015.09.07 11:51,s/l,15,5,49.01,49.01,52.5,-495,99850.4
2015.09.08 00:00,buy limit,16,5,48.72,47.75,51.16,0,99850.4
2015.09.08 00:10,buy,16,5,48.72,47.75,51.16,0,99850.4
2015.09.09 00:00,close,16,5,50.12,47.75,51.16,715.1,100565.5
2015.09.09 00:00,buy limit,17,5,50.12,49.12,52.63,0,100565.5
2015.09.09 07:32,buy,17,5,50.12,49.12,52.63,0,100565.5
2015.09.09 14:33,s/l,17,5,49.12,49.12,52.63,-500,100065.5
2015.09.10 00:00,buy limit,18,5,48.44,47.48,50.86,0,100065.5
2015.09.10 00:02,buy,18,5,48.44,47.48,50.86,0,100065.5
2015.09.11 00:00,close,18,5,49.53,47.48,50.86,560.1,100625.6
2015.09.11 00:00,buy limit,19,5,49.53,48.54,52.01,0,100625.6
2015.09.11 07:14,buy,19,5,49.53,48.54,52.01,0,100625.6
2015.09.11 14:58,s/l,19,5,48.54,48.54,52.01,-495,100130.6
2015.09.14 00:00,buy limit,20,5,49.09,48.11,51.54,0,100130.6
2015.09.14 01:00,buy,20,5,49.09,48.11,51.54,0,100130.6
2015.09.14 11:42,s/l,20,5,48.11,48.11,51.54,-490,99640.6
2015.09.15 00:00,buy limit,21,5,47.72,46.77,50.11,0,99640.6
2015.09.15 00:02,buy,21,5,47.72,46.77,50.11,0,99640.6
2015.09.16 00:00,close,21,5,48.13,46.77,50.11,220.1,99860.7
2015.09.16 00:00,buy limit,22,5,48.13,47.17,50.54,0,99860.7
2015.09.16 00:10,buy,22,5,48.13,47.17,50.54,0,99860.7
2015.09.17 00:00,close,22,5,50.11,47.17,50.54,1005.1,100865.8
2015.09.17 00:00,buy limit,23,5,50.11,49.11,52.62,0,100865.8
2015.09.17 02:14,buy,23,5,50.11,49.11,52.62,0,100865.8
2015.09.17 14:26,s/l,23,5,49.11,49.11,52.62,-500,100365.8
2015.09.18 00:00,buy limit,24,5,49.31,48.33,51.78,0,100365.8
2015.09.18 07:20,buy,24,5,49.31,48.33,51.78,0,100365.8
2015.09.18 11:53,s/l,24,5,48.33,48.33,51.78,-490,99875.8
2015.09.21 00:00,buy limit,25,5,47.77,46.82,50.16,0,99875.8
2015.09.21 05:42,buy,25,5,47.77,46.82,50.16,0,99875.8
2015.09.22 00:00,close,25,5,48.76,46.82,50.16,510.1,100385.9
2015.09.22 00:00,buy limit,26,5,48.76,47.79,51.2,0,100385.9
2015.09.22 00:01,buy,26,5,48.76,47.79,51.2,0,100385.9
2015.09.23 00:00,close,26,5,49.3,47.79,51.2,285.1,100671
2015.09.23 00:00,buy limit,27,5,49.3,48.32,51.76,0,100671
2015.09.23 11:08,buy,27,5,49.3,48.32,51.76,0,100671
2015.09.23 15:22,s/l,27,5,48.32,48.32,51.76,-490,100181
2015.09.24 00:00,buy limit,28,5,48.22,47.26,50.63,0,100181
2015.09.24 00:02,buy,28,5,48.22,47.26,50.63,0,100181
2015.09.25 00:00,close,28,5,48.45,47.26,50.63,130.1,100311.1
2015.09.25 00:00,buy limit,29,5,48.45,47.49,50.87,0,100311.1
2015.09.25 00:07,buy,29,5,48.45,47.49,50.87,0,100311.1
2015.09.28 00:00,close,29,5,48.7,47.49,50.87,170.3,100481.4
2015.09.28 00:00,buy limit,30,5,48.7,47.73,51.13,0,100481.4
2015.09.28 00:20,buy,30,5,48.7,47.73,51.13,0,100481.4
2015.09.28 15:29,s/l,30,5,47.73,47.73,51.13,-485,99996.4
2015.09.29 00:00,buy limit,31,5,47.71,46.76,50.1,0,99996.4
2015.09.29 05:21,buy,31,5,47.71,46.76,50.1,0,99996.4
2015.09.30 00:00,close,31,5,48.31,46.76,50.1,315.1,100311.5
2015.09.30 00:00,buy limit,32,5,48.31,47.35,50.73,0,100311.5
2015.09.30 00:40,buy,32,5,48.31,47.35,50.73,0,100311.5
2015.10.01 00:00,close,32,5,48.92,47.35,50.73,320.1,100631.6
2015.10.01 00:00,sell limit,33,5,48.94,49.9,46.47,0,100631.6
2015.10.01 00:01,sell,33,5,48.94,49.9,46.47,0,100631.6
2015.10.01 01:40,s/l,33,5,49.9,49.9,46.47,-480,100151.6
2015.10.02 00:00,sell limit,34,5,48.51,49.46,46.07,0,100151.6
2015.10.02 11:49,sell,34,5,48.51,49.46,46.07,0,100151.6
2015.10.05 00:00,sell limit,35,5,48.58,49.54,46.13,0,100151.6
2015.10.05 00:02,sell,35,5,48.58,49.54,46.13,0,100151.6
2015.10.05 06:18,s/l,34,5,49.46,49.46,46.07,-533.5,99618.1
2015.10.05 06:38,s/l,35,5,49.54,49.54,46.13,-480,99138.1
2015.10.06 00:00,sell limit,36,5,49.8,50.78,47.29,0,99138.1
2015.10.06 04:00,sell,36,5,49.8,50.78,47.29,0,99138.1
2015.10.06 10:30,s/l,36,5,50.78,50.78,47.29,-490,98648.1
2015.10.07 00:00,sell limit,37,5,52.49,53.52,49.85,0,98648.1
2015.10.07 00:01,sell,37,5,52.49,53.52,49.85,0,98648.1
2015.10.07 05:56,s/l,37,5,53.52,53.52,49.85,-515,98133.1
2015.10.08 00:00,sell limit,38,5,52.1,53.13,49.48,0,98133.1
2015.10.08 06:49,sell,38,5,52.1,53.13,49.48,0,98133.1
2015.10.08 11:39,s/l,38,5,53.13,53.13,49.48,-515,97618.1
2015.10.09 00:00,sell limit,39,5,53.63,54.69,50.93,0,97618.1
2015.10.09 00:02,sell,39,5,53.63,54.69,50.93,0,97618.1
2015.10.12 00:00,close,39,5,53.1,54.69,50.93,206.5,97824.6
2015.10.12 00:00,sell limit,40,5,53.1,54.15,50.43,0,97824.6
2015.10.12 00:06,sell,40,5,53.1,54.15,50.43,0,97824.6
2015.10.12 15:40,t/p,40,5,50.43,54.15,50.43,1335,99159.6
2015.10.13 00:00,sell limit,41,5,50.71,51.71,48.16,0,99159.6
2015.10.13 00:04,sell,41,5,50.71,51.71,48.16,0,99159.6
2015.10.14 00:00,close,41,5,49.7,51.71,48.16,485.5,99645.1
2015.10.14 00:00,sell limit,42,5,49.7,50.68,47.2,0,99645.1
2015.10.14 00:03,sell,42,5,49.7,50.68,47.2,0,99645.1
2015.10.15 00:00,close,42,5,49.64,50.68,47.2,10.5,99655.6
2015.10.15 00:00,sell limit,43,5,49.64,50.62,47.14,0,99655.6
2015.10.15 11:00,sell,43,5,49.64,50.62,47.14,0,99655.6
2015.10.16 00:00,sell limit,44,5,50.27,51.26,47.74,0,99655.6
2015.10.16 11:21,sell,44,5,50.27,51.26,47.74,0,99655.6
2015.10.16 15:12,s/l,43,5,50.62,50.62,47.14,-509.5,99146.1
2015.10.19 00:00,sell limit,45,5,50.69,51.69,48.14,0,99146.1
2015.10.20 00:00,close,44,5,49.06,51.26,47.74,527,99673.1
2015.10.20 00:00,delete,45,5,50.69,51.69,48.14,0,99673.1
2015.10.20 00:00,sell limit,46,5,49.06,50.03,46.59,0,99673.1
2015.10.20 00:05,sell,46,5,49.06,50.03,46.59,0,99673.1
2015.10.21 00:00,close,46,5,48.68,50.03,46.59,170.5,99843.6
2015.10.21 00:00,sell limit,47,5,48.68,49.64,46.23,0,99843.6
2015.10.21 00:15,sell,47,5,48.68,49.64,46.23,0,99843.6
2015.10.22 00:00,close,47,5,48.22,49.64,46.23,210.5,100054.1
2015.10.22 00:00,sell limit,48,5,48.22,49.17,45.79,0,100054.1
2015.10.22 07:12,sell,48,5,48.22,49.17,45.79,0,100054.1
2015.10.23 00:00,sell limit,49,5,48.6,49.56,46.15,0,100054.1
2015.10.23 00:04,sell,49,5,48.6,49.56,46.15,0,100054.1
2015.10.26 00:00,sell limit,50,5,48.28,49.23,45.85,0,100054.1
2015.10.26 00:04,sell,50,5,48.28,49.23,45.85,0,100054.1
2015.10.27 00:00,close,48,5,47.88,49.17,45.79,72.5,100126.6
2015.10.27 00:00,close,49,5,47.88,49.56,46.15,282,100408.6
2015.10.27 00:00,sell limit,51,5,47.88,48.82,45.47,0,100408.6
2015.10.27 05:54,sell,51,5,47.88,48.82,45.47,0,100408.6
2015.10.28 00:00,close,50,5,47.31,49.23,45.85,446,100854.6
2015.10.28 00:00,sell limit,52,5,47.31,48.24,44.93,0,100854.6
2015.10.28 02:30,sell,52,5,47.31,48.24,44.93,0,100854.6
2015.10.28 10:31,s/l,52,5,48.24,48.24,44.93,-465,100389.6
2015.10.28 11:43,s/l,51,5,48.82,48.82,45.47,-489.5,99900.1
2015.10.29 00:00,sell limit,53,5,49.43,50.4,46.94,0,99900.1
2015.10.29 00:03,sell,53,5,49.43,50.4,46.94,0,99900.1
2015.10.30 00:00,close,53,5,49.09,50.4,46.94,150.5,100050.6
2015.10.30 00:00,sell limit,54,5,49.09,50.06,46.62,0,100050.6
2015.10.30 03:37,sell,54,5,49.09,50.06,46.62,0,100050.6
2015.10.30 14:31,s/l,54,5,50.06,50.06,46.62,-485,99565.6
2015.11.02 00:00,sell limit,55,5,49.92,50.9,47.41,0,99565.6
2015.11.02 00:06,sell,55,5,49.92,50.9,47.41,0,99565.6
2015.11.03 00:00,close,55,5,49.53,50.9,47.41,175.5,99741.1
2015.11.03 00:00,sell limit,56,5,49.53,50.51,47.03,0,99741.1
2015.11.03 06:48,sell,56,5,49.53,50.51,47.03,0,99741.1
2015.11.03 11:10,s/l,56,5,50.51,50.51,47.03,-490,99251.1
2015.11.04 00:00,sell limit,57,5,50.83,51.83,48.27,0,99251.1
2015.11.04 00:02,sell,57,5,50.83,51.83,48.27,0,99251.1
2015.11.05 00:00,close,57,5,49.42,51.83,48.27,685.5,99936.6
2015.11.05 00:00,sell limit,58,5,49.42,50.39,46.93,0,99936.6
2015.11.05 00:08,sell,58,5,49.42,50.39,46.93,0,99936.6
2015.11.06 00:00,close,58,5,48.82,50.39,46.93,280.5,100217.1
2015.11.06 00:00,sell limit,59,5,48.82,49.78,46.36,0,100217.1
2015.11.06 00:03,sell,59,5,48.82,49.78,46.36,0,100217.1
2015.11.09 00:00,close,59,5,48.27,49.78,46.36,216.5,100433.6
2015.11.09 00:00,sell limit,60,5,48.27,49.22,45.84,0,100433.6
2015.11.09 00:01,sell,60,5,48.27,49.22,45.84,0,100433.6
2015.11.10 00:00,close,60,5,47.99,49.22,45.84,120.5,100554.1
2015.11.10 00:00,sell limit,61,5,47.99,48.93,45.57,0,100554.1
2015.11.10 00:02,sell,61,5,47.99,48.93,45.57,0,100554.1
2015.11.11 00:00,close,61,5,47.73,48.93,45.57,110.5,100664.6
2015.11.11 00:00,sell limit,62,5,47.73,48.67,45.32,0,100664.6
2015.11.11 00:02,sell,62,5,47.73,48.67,45.32,0,100664.6
2015.11.12 00:00,close,62,5,46.79,48.67,45.32,450.5,101115.1
2015.11.12 00:00,sell limit,63,5,46.79,47.71,44.43,0,101115.1
2015.11.12 00:08,sell,63,5,46.79,47.71,44.43,0,101115.1
2015.11.13 00:00,close,63,5,45.28,47.71,44.43,735.5,101850.6
2015.11.13 00:00,sell limit,64,5,45.28,46.17,43,0,101850.6
2015.11.13 00:02,sell,64,5,45.28,46.17,43,0,101850.6
2015.11.16 00:00,close,64,5,44.71,46.17,43,226.5,102077.1
2015.11.16 00:00,sell limit,65,5,44.71,45.59,42.46,0,102077.1
2015.11.16 11:53,sell,65,5,44.71,45.59,42.46,0,102077.1
2015.11.17 00:00,sell limit,66,5,44.81,45.69,42.55,0,102077.1
2015.11.17 00:03,sell,66,5,44.81,45.69,42.55,0,102077.1
2015.11.18 00:00,close,65,5,44.23,45.59,42.46,201,102278.1
2015.11.18 00:00,sell limit,67,5,44.23,45.1,42,0,102278.1
2015.11.18 10:40,sell,67,5,44.23,45.1,42,0,102278.1
2015.11.19 00:00,close,66,5,44.59,45.69,42.55,71,102349.1
2015.11.19 00:00,sell limit,68,5,44.59,45.47,42.34,0,102349.1
2015.11.19 00:03,sell,68,5,44.59,45.47,42.34,0,102349.1
2015.11.20 00:00,sell limit,69,5,44.61,45.49,42.36,0,102349.1
2015.11.20 06:50,sell,69,5,44.61,45.49,42.36,0,102349.1
2015.11.20 10:53,s/l,67,5,45.1,45.1,42,-474,101875.1
2015.11.20 14:49,s/l,68,5,45.47,45.47,42.34,-459.5,101415.6
2015.11.20 14:54,s/l,69,5,45.49,45.49,42.36,-440,100975.6
2015.11.23 00:00,sell limit,70,5,44.81,45.69,42.55,0,100975.6
2015.11.23 07:56,sell,70,5,44.81,45.69,42.55,0,100975.6
2015.11.23 15:08,s/l,70,5,45.69,45.69,42.55,-440,100535.6
2015.11.24 00:00,sell limit,71,5,45.46,46.35,43.17,0,100535.6
2015.11.24 03:17,sell,71,5,45.46,46.35,43.17,0,100535.6
2015.11.24 11:53,s/l,71,5,46.35,46.35,43.17,-445,100090.6
2015.11.25 00:00,sell limit,72,5,46.32,47.23,43.99,0,100090.6
2015.11.25 11:35,sell,72,5,46.32,47.23,43.99,0,100090.6
2015.11.26 00:00,sell limit,73,5,46.55,47.47,44.2,0,100090.6
2015.11.26 01:00,sell,73,5,46.55,47.47,44.2,0,100090.6
2015.11.27 00:00,close,72,5,45.98,47.23,43.99,131,100221.6
2015.11.27 00:00,sell limit,74,5,45.98,46.88,43.66,0,100221.6
2015.11.27 05:30,sell,74,5,45.98,46.88,43.66,0,100221.6
2015.11.30 00:00,close,73,5,45.24,47.47,44.2,577,100798.6
2015.11.30 00:00,sell limit,75,5,45.24,46.13,42.96,0,100798.6
2015.11.30 00:01,sell,75,5,45.24,46.13,42.96,0,100798.6
2015.11.30 05:55,s/l,75,5,46.13,46.13,42.96,-445,100353.6
2015.12.01 00:00,close,74,5,44.99,46.88,43.66,417,100770.6
2015.12.01 00:00,sell limit,76,5,44.99,45.87,42.72,0,100770.6
2015.12.01 00:02,sell,76,5,44.99,45.87,42.72,0,100770.6
2015.12.02 00:00,close,76,5,44.76,45.87,42.72,95.5,100866.1
2015.12.02 00:00,sell limit,77,5,44.76,45.64,42.5,0,100866.1
2015.12.02 00:10,sell,77,5,44.76,45.64,42.5,0,100866.1
2015.12.03 00:00,close,77,5,43.29,45.64,42.5,715.5,101581.6
2015.12.03 00:00,sell limit,78,5,43.29,44.14,41.11,0,101581.6
2015.12.03 02:20,sell,78,5,43.29,44.14,41.11,0,101581.6
2015.12.03 10:48,s/l,78,5,44.14,44.14,41.11,-425,101156.6
2015.12.04 00:00,sell limit,79,5,44.49,45.36,42.25,0,101156.6
2015.12.04 00:02,sell,79,5,44.49,45.36,42.25,0,101156.6
2015.12.07 00:00,close,79,5,43.19,45.36,42.25,591.5,101748.1
2015.12.07 00:00,sell limit,80,5,43.19,44.04,41.01,0,101748.1
2015.12.07 05:09,sell,80,5,43.19,44.04,41.01,0,101748.1
2015.12.07 15:59,t/p,80,5,41.01,44.04,41.01,1090,102838.1
2015.12.08 00:00,sell limit,81,5,41.24,42.05,39.16,0,102838.1
2015.12.08 00:03,sell,81,5,41.24,42.05,39.16,0,102838.1
2015.12.09 00:00,close,81,5,40.91,42.05,39.16,145.5,102983.6
2015.12.09 00:00,sell limit,82,5,40.91,41.71,38.85,0,102983.6
2015.12.09 00:01,sell,82,5,40.91,41.71,38.85,0,102983.6
2015.12.09 05:43,s/l,82,5,41.71,41.71,38.85,-400,102583.6
2015.12.10 00:00,sell limit,83,5,40.62,41.42,38.57,0,102583.6
2015.12.10 00:05,sell,83,5,40.62,41.42,38.57,0,102583.6
2015.12.11 00:00,close,83,5,39.93,41.42,38.57,325.5,102909.1
2015.12.11 00:00,sell limit,84,5,39.93,40.71,37.91,0,102909.1
2015.12.11 05:11,sell,84,5,39.93,40.71,37.91,0,102909.1
2015.12.11 15:38,t/p,84,5,37.91,40.71,37.91,1010,103919.1
2015.12.14 00:00,sell limit,85,5,38.26,39.01,36.33,0,103919.1
2015.12.14 00:04,sell,85,5,38.26,39.01,36.33,0,103919.1
2015.12.15 00:00,close,85,5,38.14,39.01,36.33,40.5,103959.6
2015.12.15 00:00,sell limit,86,5,38.14,38.89,36.21,0,103959.6
2015.12.15 03:17,sell,86,5,38.14,38.89,36.21,0,103959.6
2015.12.15 10:57,s/l,86,5,38.89,38.89,36.21,-375,103584.6
2015.12.16 00:00,sell limit,87,5,38.5,39.25,36.56,0,103584.6
2015.12.16 00:06,sell,87,5,38.5,39.25,36.56,0,103584.6
2015.12.17 00:00,close,87,5,37.68,39.25,36.56,390.5,103975.1
2015.12.17 00:00,sell limit,88,5,37.68,38.42,35.78,0,103975.1
2015.12.17 00:04,sell,88,5,37.68,38.42,35.78,0,103975.1
2015.12.18 00:00,close,88,5,36.99,38.42,35.78,325.5,104300.6
2015.12.18 00:00,sell limit,89,5,36.99,37.71,35.12,0,104300.6
2015.12.18 00:01,sell,89,5,36.99,37.71,35.12,0,104300.6
2015.12.18 01:55,s/l,89,5,37.71,37.71,35.12,-360,103940.6
2015.12.21 00:00,sell limit,90,5,36.56,37.27,34.71,0,103940.6
2015.12.21 00:04,sell,90,5,36.56,37.27,34.71,0,103940.6
2015.12.22 00:00,close,90,5,36.54,37.27,34.71,-9.5,103931.1
2015.12.22 00:00,sell limit,91,5,36.54,37.25,34.69,0,103931.1
2015.12.22 00:04,sell,91,5,36.54,37.25,34.69,0,103931.1
2015.12.23 00:00,sell limit,92,5,36.6,37.32,34.75,0,103931.1
2015.12.23 00:30,sell,92,5,36.6,37.32,34.75,0,103931.1
2015.12.23 10:32,s/l,91,5,37.25,37.25,34.69,-374.5,103556.6
2015.12.23 10:46,s/l,92,5,37.32,37.32,34.75,-360,103196.6
2015.12.24 00:00,sell limit,93,5,38,38.74,36.08,0,103196.6
2015.12.24 11:51,sell,93,5,38,38.74,36.08,0,103196.6
2015.12.28 00:00,sell limit,94,5,38.09,38.84,36.17,0,103196.6
2015.12.28 05:55,sell,94,5,38.09,38.84,36.17,0,103196.6
2015.12.29 00:00,close,93,5,36.85,38.74,36.08,477.5,103674.1
2015.12.29 00:00,sell limit,95,5,36.85,37.57,34.99,0,103674.1
2015.12.29 00:10,sell,95,5,36.85,37.57,34.99,0,103674.1
2015.12.29 10:50,s/l,95,5,37.57,37.57,34.99,-360,103314.1
2015.12.30 00:00,close,94,5,37.51,38.84,36.17,251,103565.1
2015.12.30 00:00,sell limit,96,5,37.51,38.24,35.62,0,103565.1
2015.12.30 00:08,sell,96,5,37.51,38.24,35.62,0,103565.1
2015.12.31 00:00,close,96,5,36.84,38.24,35.62,315.5,103880.6
2015.12.31 00:00,sell limit,97,5,36.84,37.56,34.98,0,103880.6
2015.12.31 07:07,sell,97,5,36.84,37.56,34.98,0,103880.6
2015.12.31 11:29,s/l,97,5,37.56,37.56,34.98,-360,103520.6
2016.01.03 23:00,buy limit,98,5,37.78,37.03,39.67,0,103520.6
2016.01.03 23:28,buy,98,5,37.78,37.03,39.67,0,103520.6
2016.01.03 23:38,s/l,98,5,37.03,37.03,39.67,-375,103145.6
2016.01.04 00:00,buy limit,99,5,37.78,37.03,39.67,0,103145.6
2016.01.04 10:48,buy,99,5,37.78,37.03,39.67,0,103145.6
2016.01.04 14:38,s/l,99,5,37.03,37.03,39.67,-375,102770.6
2016.01.04 23:00,buy limit,100,5,37.28,36.54,39.14,0,102770.6
2016.01.04 23:08,buy,100,5,37.28,36.54,39.14,0,102770.6
2016.01.04 23:36,s/l,100,5,36.54,36.54,39.14,-370,102400.6
2016.01.05 00:00,buy limit,101,5,37.28,36.54,39.14,0,102400.6
2016.01.05 03:22,buy,101,5,37.28,36.54,39.14,0,102400.6
2016.01.05 14:05,s/l,101,5,36.54,36.54,39.14,-370,102030.6
2016.01.05 23:00,buy limit,102,5,36.51,35.78,38.34,0,102030.6
2016.01.05 23:00,buy,102,5,36.51,35.78,38.34,0,102030.6
2016.01.05 23:19,s/l,102,5,35.78,35.78,38.34,-365,101665.6
2016.01.06 00:00,buy limit,103,5,36.51,35.78,38.34,0,101665.6
2016.01.06 00:08,buy,103,5,36.51,35.78,38.34,0,101665.6
2016.01.06 07:25,s/l,103,5,35.78,35.78,38.34,-365,101300.6
2016.01.06 23:00,buy limit,104,5,34.35,33.67,36.07,0,101300.6
2016.01.06 23:07,buy,104,5,34.35,33.67,36.07,0,101300.6
2016.01.06 23:26,s/l,104,5,33.67,33.67,36.07,-340,100960.6
2016.01.07 00:00,buy limit,105,5,34.35,33.67,36.07,0,100960.6
2016.01.07 02:43,buy,105,5,34.35,33.67,36.07,0,100960.6
2016.01.07 10:10,s/l,105,5,33.67,33.67,36.07,-340,100620.6
2016.01.07 23:00,buy limit,106,5,33.69,33.02,35.37,0,100620.6
2016.01.07 23:28,buy,106,5,33.69,33.02,35.37,0,100620.6
2016.01.07 23:38,s/l,106,5,33.02,33.02,35.37,-335,100285.6
2016.01.08 00:00,buy limit,107,5,33.69,33.02,35.37,0,100285.6
2016.01.08 10:49,buy,107,5,33.69,33.02,35.37,0,100285.6
2016.01.08 14:40,s/l,107,5,33.02,33.02,35.37,-335,99950.6
2016.01.08 23:00,buy limit,108,5,33.29,32.63,34.95,0,99950.6
2016.01.09 00:00,delete,108,5,33.29,32.63,34.95,0,99950.6
2016.01.09 00:00,buy limit,109,5,33.29,32.63,34.95,0,99950.6
2016.01.10 23:00,delete,109,5,33.29,32.63,34.95,0,99950.6
2016.01.10 23:00,buy limit,110,5,33.34,32.68,35.01,0,99950.6
2016.01.10 23:00,buy,110,5,33.34,32.68,35.01,0,99950.6
2016.01.10 23:19,s/l,110,5,32.68,32.68,35.01,-330,99620.6
2016.01.11 00:00,buy limit,111,5,33.34,32.68,35.01,0,99620.6
2016.01.11 00:06,buy,111,5,33.34,32.68,35.01,0,99620.6
2016.01.11 07:21,s/l,111,5,32.68,32.68,35.01,-330,99290.6
2016.01.11 23:00,buy limit,112,5,31.3,30.68,32.86,0,99290.6
2016.01.11 23:28,buy,112,5,31.3,30.68,32.86,0,99290.6
2016.01.11 23:38,s/l,112,5,30.68,30.68,32.86,-310,98980.6
2016.01.12 00:00,buy limit,113,5,31.3,30.68,32.86,0,98980.6
2016.01.12 10:57,buy,113,5,31.3,30.68,32.86,0,98980.6
2016.01.12 14:37,s/l,113,5,30.68,30.68,32.86,-310,98670.6
2016.01.12 23:00,buy limit,114,5,30.81,30.2,32.35,0,98670.6
2016.01.12 23:29,buy,114,5,30.81,30.2,32.35,0,98670.6
2016.01.12 23:38,s/l,114,5,30.2,30.2,32.35,-305,98365.6
2016.01.13 00:00,buy limit,115,5,30.81,30.2,32.35,0,98365.6
2016.01.13 11:08,buy,115,5,30.81,30.2,32.35,0,98365.6
2016.01.13 14:48,s/l,115,5,30.2,30.2,32.35,-305,98060.6
2016.01.13 23:00,buy limit,116,5,30.26,29.66,31.77,0,98060.6
2016.01.13 23:00,buy,116,5,30.26,29.66,31.77,0,98060.6
2016.01.14 00:00,close,116,5,30.26,29.66,31.77,15.1,98075.7
2016.01.14 00:00,buy limit,117,5,30.26,29.66,31.77,0,98075.7
2016.01.14 00:03,buy,117,5,30.26,29.66,31.77,0,98075.7
2016.01.14 23:00,close,117,5,31.11,29.66,31.77,425,98500.7
2016.01.14 23:00,buy limit,118,5,31.11,30.49,32.67,0,98500.7
2016.01.14 23:00,buy,118,5,31.11,30.49,32.67,0,98500.7
2016.01.14 23:19,s/l,118,5,30.49,30.49,32.67,-310,98190.7
2016.01.15 00:00,buy limit,119,5,31.11,30.49,32.67,0,98190.7
2016.01.15 00:11,buy,119,5,31.11,30.49,32.67,0,98190.7
2016.01.15 07:21,s/l,119,5,30.49,30.49,32.67,-310,97880.7
2016.01.15 23:00,buy limit,120,5,29.28,28.7,30.74,0,97880.7
2016.01.16 00:00,delete,120,5,29.28,28.7,30.74,0,97880.7
2016.01.16 00:00,buy limit,121,5,29.28,28.7,30.74,0,97880.7
2016.01.17 23:00,buy,121,5,29.28,28.7,30.74,0,97880.7
2016.01.17 23:00,buy limit,122,5,28.6,28.03,30.03,0,97880.7
2016.01.17 23:00,s/l,121,5,28.7,28.7,30.74,-290,97590.7
2016.01.17 23:00,buy,122,5,28.6,28.03,30.03,0,97590.7
2016.01.17 23:04,s/l,122,5,28.03,28.03,30.03,-285,97305.7
2016.01.18 00:00,buy limit,123,5,28.6,28.03,30.03,0,97305.7
2016.01.18 00:01,buy,123,5,28.6,28.03,30.03,0,97305.7
2016.01.18 01:32,s/l,123,5,28.03,28.03,30.03,-285,97020.7
2016.01.18 23:00,buy limit,124,5,28.78,28.21,30.22,0,97020.7
2016.01.18 23:39,buy,124,5,28.78,28.21,30.22,0,97020.7
